hip_flexion_angle,knee_flexion_angle,ankle_rotation_angle,angular_velocity,linear_acceleration,ground_reaction_force,postural_instability_index,biomechanical_deviation_score,fatigue_level,movement_intensity,biomechanical_risk_index,movement_asymmetry,fatigue_grf_interaction
-0.4260033695602404,1.03984836943412,-0.8083511292342084,-0.7080828471051278,-1.122708333552625,1.3990778452326798,0.15160441247499531,0.471005190214644,-0.8378955885299697,-0.9723707916679517,0.43091136319410683,1.010000367505759,-0.20270511232097235
-1.5495532107641623,-1.3872616962963216,-0.06311505835836072,1.0360237270301977,0.5018214816441077,0.21229505388464834,0.21711216568006467,1.4388839156855435,-0.7181912223171508,1.246303320382726,1.1440272609380309,-0.7714387013643738,-0.46013089717958394
0.7531639688786967,-0.03260646549048876,-0.0844911784956618,-1.512792952951482,-1.5653559665891612,-0.18793310346013128,-0.8257924818629757,-0.9877826801165084,-1.5867453314553692,-1.2461811973071792,-1.2595120276102487,-1.3179933479620154,-1.199991139013031
0.5236261981709979,1.1795916191685722,-1.0377112363061989,1.4000335137436952,-0.9445936960043907,-0.8610646919226883,-1.509597339645813,0.09777680504729157,-0.5203968107874911,-0.24169588729381172,-0.9902591431129619,0.22322099085887767,-0.7337213320627959
-1.205881030164536,-0.2023950440179971,0.0055053195769388585,0.5857028288011752,0.4228090982358716,-0.5044479515085842,-1.227886922349112,0.47152478152196886,1.056552913273525,0.7967560242751535,-0.5352376518805501,0.30406678499152856,0.3386736304647701
-0.4718075484952888,0.4837165059817325,-0.6789299450306817,1.283206676534342,-1.1359799099925612,0.6768876340203126,-0.7738033446078966,0.6073677690892341,-0.6284976250035084,-0.5064092983472003,-0.12344990132297075,0.3891206457559878,-0.21319462670868633
-1.0057281900624664,0.5269928170517794,0.5326459800849087,-0.34567769226278106,-1.6908031287498797,0.06810147928633392,-0.39334675567683736,-0.53139984547723,-1.3829027794935203,-1.2274026982695128,-0.6419161043087374,0.9775973051732189,-1.028531234560113
0.10413138359300157,1.6175960144875965,0.8881434783101153,0.2963750429196418,1.5162776938714462,-1.475919651945491,-1.2472579901394794,0.08981882751014228,0.799251189690942,1.4791552798231267,-0.811943362699115,1.1700589235606962,-0.6415878826707367
1.298497941007425,0.9691214093371378,-0.0841628932637633,0.7980872275954445,-1.2328362382855271,-0.644534840674977,-1.4721047423379865,0.5297830295181287,-1.4800791639844124,-0.7201858574700936,-0.6661818919346635,-0.8079053469214782,-1.1641499819363041
-0.3872019655804147,0.20960687465693698,-0.1361191780172015,1.2506592003903272,-1.0314030481748977,-1.0536052219589849,0.928009467521857,-1.2249800436818885,1.38449210864448,-0.390304772443867,-0.19426816815889195,-0.024617938340281163,-0.04569569304183237
-1.2979147099524249,1.0714412457257485,-0.32352820463604254,-0.11201986120534141,1.3950940976132387,0.0026098516357520936,1.745572266430398,1.3628391609074801,0.6055032138810468,0.9048382911884578,2.1624834054088793,1.9241403252425509,0.4730702244785745
-1.2361995600916753,-0.24378292050532135,-0.9255849823427208,-1.2576004850648819,0.5930083921312321,1.5290871708656215,-1.0398946903734938,0.11053786603971809,0.09999966199723088,-0.6394778189316651,-0.6523763556096852,0.28490407054658307,1.0316335004924007
1.1339714392154285,0.7954808198421699,1.1997828415342535,1.3047297085668284,0.9370595050143408,1.164121617413749,-1.591179734375928,1.2198160858493412,0.36588329528394925,1.9940293376882106,-0.27392586171542216,-0.8507888161404282,1.1124307597773955
1.5734847898429454,-1.1096957047865963,-0.7187640814041247,0.5436912955614674,1.6686727607281344,-0.9849204765064643,0.15964881567318628,0.7622014354199019,0.7272539578951454,1.9176854588709384,0.637287304870196,0.7980559325230095,-0.2532312793148233
-0.6815850409780725,1.093229807313598,-1.27217271870584,0.5030184816696375,0.21473552389332254,1.6721773876441335,1.6664219295275693,0.8055750752292145,0.05204190046914955,0.5404863478094265,1.7228715721720385,1.3308698467463975,1.056524497064606
-1.273854495062943,1.2728802575023395,1.2879985710246238,0.3283909984413275,1.0345057567452516,0.7964861128434597,0.33748190389728583,0.6145469241742056,-1.2638649797086492,1.1088498669955968,0.6600942419642325,2.1415254700247,-0.8213439954101214
0.6671937993704216,-0.02276636164960277,-0.28185659416567993,0.5865639352203093,-0.36826307137431846,1.0232415029349233,1.4449276688530628,0.39878971764962384,0.921222850858321,0.05191255438826249,1.2872643353225974,-1.362926512704881,1.6257035129226565
0.36561730102771567,-0.8263570851566314,1.1188263977944701,-0.4018005198996581,-1.3310370969477943,-1.499235866228811,0.8814402077607039,1.5108457964287134,-0.5568277659963085,-1.0196876650240698,1.6590804534583676,-0.7556062926901572,-1.0031505601614799
1.2803657367081405,-1.2663603762250608,-0.786688544359912,0.5734574462375839,0.32895688271103907,1.1313276602827629,0.2936102670643169,-0.46385713717879357,0.5846204865469188,0.6989055372660696,-0.11405487698764233,0.6913489200138301,1.3386280187530377
-1.3540847380991274,-0.22951997283244124,-1.4234393008802113,-1.4036552466558654,1.3869214066834539,-1.0920112804679356,-1.0422389560296819,-1.2562654899156602,-1.3804033617836173,-0.5926011096947975,-1.5962420394334984,0.42048046363961367,-1.1628257408870568
