hip_flexion_angle,knee_flexion_angle,ankle_rotation_angle,angular_velocity,linear_acceleration,ground_reaction_force,postural_instability_index,biomechanical_deviation_score,fatigue_level,movement_intensity,biomechanical_risk_index,movement_asymmetry,fatigue_grf_interaction
56.42698610480755,126.0427809386834,-20.144739796119048,2.0713916221348967,2.8239194892344663,3172.4964448689007,0.5368591465026183,0.6247953987187252,0.2498674652579293,5.84944317158373,0.5808272726106718,69.61579483387587,792.7036452191843
23.66832028905979,41.60117395760636,-0.5567363588764209,4.859271472650241,9.7213031459307,2139.429083076129,0.5558708141989593,0.9011776232173556,0.2834611492640791,47.23845105400609,0.7285242187081575,17.932853668546574,606.4450266577545
90.80725777960456,88.73099563717686,-1.1185925693954104,0.7850968951585096,0.9445384392709476,1791.0395971166013,0.2531989070128102,0.2082318086082144,0.0397112075722472,0.7415541960294854,0.23071535781051233,2.0762621424276944,71.12434521121135
84.11476328852973,130.90458953111073,-26.17330811328649,5.441125566212191,3.580153679922304,1205.093896435756,0.0547449822595951,0.5182183156359275,0.3389699261728214,19.480065718793906,0.2864816489477613,46.789826242581,408.49058910614593
33.68856300688073,82.82387975465886,1.246901778609093,4.139452754541761,9.385834558713304,1515.5206382764186,0.1365030120835821,0.624943770407832,0.7815231295330671,38.85221871773904,0.38072339124570703,49.135316747778134,1184.414432097738
55.09150125520787,106.69439253786004,-16.742995436038246,5.254382857776003,2.767571397879599,2543.8463315973013,0.2682872004277726,0.6637343606939384,0.3086326485239506,14.541879710689733,0.46601078056085554,51.60289128265217,785.114030758811
39.52429877980445,108.2000190451062,15.102421490376583,2.6506807802006924,0.4119183556183257,2013.9118639323049,0.3787033555811593,0.3385540274370513,0.0969173270669948,1.0918640682493699,0.3586286915091053,68.67572026530175,195.1829548008283
71.88380571260721,146.14320418140366,24.44642198807469,3.676974648894325,14.028453210642471,669.8766721326741,0.1308811385535759,0.5159458785254234,0.7093142948034834,51.58226681873256,0.32341350853949963,74.25939846879645,475.153099299092
106.70723185801036,123.58211866720198,-1.1099638240862006,4.478940142952016,2.3563414841124533,1393.5781951706338,0.0656260881778175,0.6415796812433943,0.0696458677482656,10.553912463694397,0.35360288471060586,16.874886809191622,97.05696267772063
57.5582952639944,97.15784201842968,-2.475598049413776,5.202357107588109,3.2115809388693908,1037.4917548704525,0.7621875111940821,0.1404990097955173,0.8735555762270888,16.707790923921667,0.4513432604947997,39.59954675443527,906.3067077567117
31.00519245276768,127.14192896698538,-7.401511865241026,3.024172841282512,13.513935256910848,1956.902895240021,0.9994606810596732,0.8794626935118923,0.6549411045673216,40.86847598279999,0.9394616872857828,96.13673651421769,1281.656143739489
32.80458389577724,81.38395379107376,-23.226148771602336,1.1930111532519685,10.108462002736506,3285.666598682408,0.1910621393463581,0.5218622953321788,0.5130772183680499,12.059507911488382,0.3564622173392684,48.57936989529652,1685.8006789367817
101.91023176741996,117.5409874382876,32.63764240342611,5.288786505015916,11.5692246805706,2967.972405441282,0.0310681302444563,0.8386217961980568,0.5876944695313122,61.18715936409886,0.43484496322125654,15.630755670867643,1744.260968399387
114.72485773838586,51.25797473368631,-17.790007558365563,4.07229911339096,14.675487961045718,1097.280259807777,0.5391937941273144,0.707947826701189,0.689109081486824,59.76297661234618,0.6235708104142517,63.466883004699554,756.1457919697608
48.975145291376805,127.89997499887411,-32.335962475611744,4.007285357927645,8.502401544658793,3410.2233700001207,0.9764896611478872,0.720333369165993,0.499618411998762,34.07154921713258,0.84841151515694,78.92482970749731,1703.8103846805268
31.706701642760585,134.15019534240264,34.95633050778132,3.728150786073989,11.982959274917638,2647.9540806251725,0.5908045335179158,0.665784401468871,0.1303239467023281,44.67427904027679,0.6282944674933935,102.44349369964206,345.0918264736072
88.30067734163569,89.07334277376418,-6.306203034886671,4.140829196366277,6.027122269843563,2845.339477786179,0.9122075712491822,0.6041739381725918,0.7435442696372946,24.957283865037613,0.758190754710887,0.7726654321284911,2115.6358638806855
79.50779307002549,61.11561106389285,30.509759494620965,2.5609708377905704,1.9394030005742915,649.5804391974928,0.7486721752509908,0.9217266694516614,0.3287459883496065,4.96675452719429,0.8351994223513262,18.392182006132636,213.54696349655123
106.17856210135172,45.80745281454743,-19.575354062443296,4.1198790336366535,8.9873594236618,2939.4260134451765,0.5780721020124125,0.3578411586415332,0.6490806020188844,37.02683365730105,0.4679566303269729,60.371109286804284,1907.9244063969645
29.36747678280925,81.88017612511223,-36.311897682410326,0.9595488563087936,13.47923587231168,1004.0601565780356,0.1903817862970347,0.1315653066393546,0.0976187605351489,12.933985365193136,0.16097354646819464,52.51269934230298,98.01510798787537
58.61026378007743,45.78812221527117,-41.063483492194734,4.000058548433559,10.03117745272622,3470.855511754824,0.582144802814742,0.3732073691051268,0.7636104796141586,40.125297120631494,0.4776760859599344,12.822141564806259,2650.381642002547
23.73481887492144,45.92589048516725,-19.73851060356231,5.325427492230613,1.2812762410047571,1052.9041908502973,0.3894346800776732,0.077993866409409,0.6932095422188678,6.82334371898863,0.2337142732435411,22.19107161024581,729.8832321396619
71.16774421156661,109.78940693846616,-44.60730573147218,3.0207797702316648,12.055700855249125,1059.7702906195027,0.6657652402653673,0.3255811325190114,0.0347991998683501,36.417617259501135,0.4956731863921894,38.621662726899544,36.87915815780755
26.337497047276774,82.74140263594921,24.31423905813864,5.709388045951363,6.285670244491911,3245.869821137822,0.4593460101728227,0.0491608291550481,0.2626336123660736,35.8873305546943,0.25425341966393544,56.403905588672444,852.4745163954473
75.96403313082179,142.48656797965427,7.207995120250914,2.4519372591760478,9.571115297093938,1828.081105902308,0.3033642822141704,0.9731447114269086,0.6952296557477357,23.467774208814454,0.6382544968205395,66.52253484883248,1270.9361979354014
110.6354385094736,98.47316959665956,-13.74506648725432,2.55217440132311,12.082066918259873,1733.433009439961,0.3202987424967425,0.6040049977395001,0.4415472888798304,30.835541903855642,0.4621518701181213,12.162268912814042,765.3926457730203
73.93422419156508,45.5417905539365,34.41747315666049,1.6792356564624051,10.749310619180337,1345.7550667917549,0.6720595026617354,0.5718975224589538,0.5298338889620703,18.050625674117594,0.6219785125603445,28.392433637628578,713.0266406286861
74.16342146608669,87.71674678633485,43.63725624862282,4.127282899082299,3.4819802381256637,2520.259186734298,0.6491539648308727,0.8634914504628183,0.1641849640563587,14.371117491758564,0.7563227076468455,13.553325320248163,413.78866398667856
82.42379959139922,46.45316468747989,12.235923644735564,5.365227885262875,12.05578658832473,2560.0358351723885,0.4078942367801904,0.6623718599127535,0.1010282464912585,64.68204238245804,0.5351330483464719,35.970634903919326,258.6359313822509
79.74131021703083,82.08232394086502,38.96323763127049,1.7859705820118523,12.691090768559974,2976.319687245886,0.020121721853074,0.2788719262609649,0.5769591501209791,22.665914766290303,0.14949682405701945,2.3410137238341946,1717.2148772417247
65.45410647677733,95.33869175530197,39.96378844428581,2.023568883792884,8.346729465526764,1838.979079959684,0.6225753978327817,0.4394653743584421,0.9277914793753156,16.890182027877167,0.5310203860956119,29.88458527852464,1706.1891211360519
45.46406547637638,104.35055458773957,-43.4202872970034,2.0488882315809747,12.321774452278856,2469.688107198957,0.6614662053236519,0.5373791904438551,0.0677963958281125,25.245938667469257,0.5994226978837535,58.88648911136318,167.43595248764242
93.1993941811405,134.75350030516898,36.562912246893305,1.8775734433587443,11.42639785387337,3063.642179606541,0.8723945633548149,0.8312458050899425,0.0957541986633576,21.45390116368399,0.8518201842223787,41.55410612402848,293.35660189948663
109.00053418175663,104.17868811817428,-22.10475772423377,2.982117621660902,2.5236461450717287,3464.372227863906,0.826867847173362,0.5703125078265039,0.3355572016966571,7.525809640055007,0.698590177499933,4.821846063582356,1162.495050417626
104.96473906774116,51.73792194416164,21.64285187581672,1.9105468355922128,6.454846233903731,936.5464483620774,0.6693154163635017,0.7890406042020471,0.1362505650919778,12.332286046419085,0.7291780102827744,53.22681712357952,127.60498282421786
73.71065418185478,66.37540271343943,-11.816354622168433,2.688261366595849,10.79022836011749,2525.6925126861124,0.8649949762077763,0.1474530092661795,0.4127583202773934,29.006954037250733,0.5062239927369779,7.3352514684153505,1042.500599073509
59.71835296184548,54.48427615546786,13.91856181793591,2.856518471168375,3.6879768594902815,1076.9473183530515,0.3835673910072921,0.4415340103788969,0.4938470147415613,10.534774020375524,0.4125507006930945,5.234076806377622,531.8472182025844
